,freq,E1 ellipticity,E2 ellipticity
202,1284807030000.0,-0.38169330541914226,0.3816933054191424
203,1289692230000.0,-0.3818051060369885,0.3818051060369887
204,1294577430000.0,-0.3819143951430109,0.3819143951430106
205,1299462630000.0,-0.38202156107688195,0.3820215610768822
206,1304347830000.0,-0.38212703597747505,0.3821270359774748
207,1309233020000.0,-0.3822312941519998,0.3822312941519998
208,1314118220000.0,-0.3823348510997586,0.38233485109975857
209,1319003420000.0,-0.38243825998782605,0.3824382599878262
210,1323888620000.0,-0.38254210983425857,0.38254210983425857
211,1328773820000.0,-0.38264702219039565,0.38264702219039565
212,1333659010000.0,-0.38275364738119766,0.38275364738119766
213,1338544210000.0,-0.3828626614052197,0.38286266140521985
214,1343429410000.0,-0.382974760213463,0.382974760213463
215,1348314610000.0,-0.38309065572838535,0.38309065572838513
216,1353199800000.0,-0.383211070094942,0.383211070094942
217,1358085000000.0,-0.3833367309682393,0.3833367309682397
218,1362970200000.0,-0.38346836390907224,0.38346836390907246
219,1367855400000.0,-0.38360668681878834,0.3836066868187885
220,1372740600000.0,-0.38375240275418754,0.3837524027541876
221,1377625790000.0,-0.38390619226678335,0.3839061922667833
222,1382510990000.0,-0.3840687069578656,0.38406870695786544
223,1387396190000.0,-0.38424055949958397,0.38424055949958397
224,1392281390000.0,-0.38442231642332614,0.3844223164233263
