,freq,Y
0,0.009995002498759715,-16.64732036647159
1,0.01999000499751943,-13.442742582632235
2,0.029985007496279144,-14.741080039041137
3,0.03998000999503886,-20.20711150603009
4,0.04997501249379858,-6.64566040484047
5,0.05997001499255829,-27.25108796060134
6,0.069965017491318,-15.777599860281825
7,0.07996001999007772,-6.889255930431929
8,0.08995502248883744,-10.603755109738444
9,0.09995002498759716,-5.098570204417484
10,0.10994502748635687,-15.539627906879588
11,0.11994002998511658,-4.133759679696496
12,0.1299350324838763,-5.716638352519297
13,0.139930034982636,-5.438836082465585
14,0.14992503748139574,-4.731074214659188
15,0.15992003998015544,-4.521292788635122
16,0.16991504247891515,-2.9994480318562893
17,0.17991004497767488,-3.20490730441216
18,0.18990504747643458,-3.6045370243646175
19,0.1999000499751943,-1.3416481590730456
20,0.209895052473954,-3.7736692322252736
21,0.21989005497271374,-2.016363749855543
22,0.22988505747147345,-0.408621976705561
23,0.23988005997023315,-2.2411339663984364
24,0.24987506246899288,0.0
25,0.2598700649677526,-1.088124718616541
26,0.2698650674665123,-0.9828644877817965
27,0.279860069965272,-0.17918082808674285
28,0.28985507246403175,-1.2338290657980338
29,0.2998500749627915,-0.0735530024564639
30,0.30984507746155115,-1.0115320893610829
31,0.3198400799603109,-0.723409779199855
32,0.3298350824590706,-0.22644160809399239
33,0.3398300849578303,-1.4225828540194243
34,0.34982508745659,-0.436911851192761
35,0.35982008995534975,-0.9692790875924828
36,0.3698150924541095,-0.7713436876001367
37,0.37981009495286916,-0.682232605709487
38,0.3898050974516289,-0.5968311805525559
39,0.3998000999503886,-0.7550305922023739
40,0.4097951024491483,-0.8557856437354303
41,0.419790104947908,-0.869864075525328
42,0.42978510744666776,-1.208356438459262
43,0.4397801099454275,-0.9138058671000096
44,0.44977511244418716,-1.1235964977997952
45,0.4597701149429469,-1.1315007713725578
46,0.4697651174417066,-1.1628763207088468
47,0.4797601199404663,-0.9782953502438687
48,0.48975512243922603,-1.0928135492942062
49,0.49975012493798576,-0.8064900834791757
50,0.5097451274367455,-0.7366340166342837
51,0.5197401299355052,-0.6846342716439722
52,0.529735132434265,-0.6910762855690962
53,0.5397301349330246,-0.5040233078801037
54,0.5497251374317843,-0.9203379974367323
55,0.559720139930544,-0.7962947943365748
56,0.5697151424293038,-0.9768000283296345
57,0.5797101449280635,-0.8605881083118305
58,0.5897051474268232,-0.9557592832871933
59,0.599700149925583,-0.8026743512554333
60,0.6096951524243426,-1.067249642477222
61,0.6196901549231023,-0.8611361898586978
62,0.629685157421862,-1.0368768650755271
63,0.6396801599206218,-0.834702903156213
64,0.6496751624193815,-1.0046719022182629
65,0.6596701649181412,-1.0948329056263901
66,0.669665167416901,-1.2504928300198515
67,0.6796601699156606,-1.2680771887080482
68,0.6896551724144203,-1.3162866328224965
69,0.69965017491318,-1.625707469374447
70,0.7096451774119398,-1.5816938468167336
71,0.7196401799106995,-1.8916308529839796
72,0.7296351824094592,-1.8179216411741521
73,0.739630184908219,-1.9800776997086018
74,0.7496251874069786,-1.8812622844828724
75,0.7596201899057383,-2.1553284179301784
76,0.769615192404498,-2.089569947258994
77,0.7796101949032578,-2.387603865534018
78,0.7896051974020175,-2.257359815366854
79,0.7996001999007772,-2.6748313566059068
80,0.809595202399537,-2.6335937237982847
81,0.8195902048982966,-2.9107146018856156
82,0.8295852073970563,-2.9251800986699408
83,0.839580209895816,-3.004709614737152
84,0.8495752123945758,-3.116396470461268
85,0.8595702148933355,-3.144144026943337
86,0.8695652173920952,-3.202477455331774
87,0.879560219890855,-3.0795575760497655
88,0.8895552223896146,-3.0473640232283827
89,0.8995502248883743,-3.2383648171738173
90,0.9095452273871341,-3.234616577297629
91,0.9195402298858938,-3.5070028058873106
92,0.9295352323846535,-3.458561889986896
93,0.9395302348834133,-3.7333965327254504
94,0.949525237382173,-3.935843704520124
95,0.9595202398809326,-4.048785757224195
96,0.9695152423796923,-4.037490088142917
97,0.9795102448784521,-4.068580222917433
98,0.9895052473772118,-4.086606581176014
99,0.9995002498759715,-4.016107657514894
100,1.0094952523747311,-4.019550885468632
101,1.019490254873491,-4.22245236910932
102,1.0294852573722506,-4.030726663982364
103,1.0394802598710104,-4.347361557521509
104,1.04947526236977,-4.4568128423346565
105,1.05947026486853,-4.610430102993149
106,1.0694652673672895,-4.7763667714924765
107,1.0794602698660491,-4.900952589737088
108,1.089455272364809,-4.738273136946134
109,1.0994502748635686,-5.224026811616028
110,1.1094452773623285,-4.948012939685725
111,1.119440279861088,-4.941426943197342
112,1.129435282359848,-5.014000123928383
113,1.1394302848586075,-4.836262705101973
114,1.1494252873573672,-5.279499222927541
115,1.159420289856127,-5.337824790325357
116,1.1694152923548866,-5.404522301680458
117,1.1794102948536465,-5.615725675015895
118,1.189405297352406,-5.569272455392976
119,1.199400299851166,-5.8003190851108855
120,1.2093953023499255,-5.912574776847151
121,1.2193903048486852,-5.81083120576956
122,1.229385307347445,-5.973347468244228
123,1.2393803098462046,-5.879982887837684
124,1.2493753123449645,-5.8951074740425184
125,1.259370314843724,-5.864995459528956
126,1.269365317342484,-6.003546827548661
127,1.2793603198412435,-6.029695043844782
128,1.2893553223400032,-6.374021176271967
129,1.299350324838763,-6.387564703578221
130,1.3093453273375226,-6.596974115262796
131,1.3193403298362825,-6.709033404867768
132,1.329335332335042,-6.732994037132428
133,1.339330334833802,-6.970185888913846
134,1.3493253373325615,-6.758360343405272
135,1.3593203398313212,-7.0508630739713
136,1.369315342330081,-6.870730858812024
137,1.3793103448288406,-6.989193784440218
