,freq,alpha_0deg,alpha_err_0deg,alpha_180deg,alpha_err_180deg,alpha_90deg,alpha_err_90deg
36,473864191000.0,0.0643698204,0.158941285,0.045467004,0.120271158,0.0863517615,0.11896127
37,478749389000.0,0.616168092,0.207441152,0.305649499,0.116421384,0.465926846,0.123597013
38,483634587000.0,-0.00164128829,0.230947042,-1.19466534,0.142518137,-0.438146752,0.134724453
39,488519785000.0,1.21673916,0.25035896,0.66492907,0.152391621,1.47177388,0.159494345
40,493404983000.0,0.460875171,0.143000012,0.346052853,0.0793991083,0.461081447,0.136177999
41,498290181000.0,0.581924872,0.215736363,0.167759265,0.150897634,0.423815752,0.154126178
42,503175379000.0,0.913418211,0.244205196,0.780471857,0.136861403,-0.00722277303,0.126892897
43,508060576000.0,-0.357295154,0.2415647,-0.158253236,0.158713575,0.262083328,0.156687211
44,512945774000.0,0.602066585,0.24945465,0.409412082,0.161912891,0.557751028,0.164752811
45,517830972000.0,0.333295269,0.0724605979,-0.321518546,0.0718166763,0.102805155,0.122089364
46,522716170000.0,1.63401622,0.141377331,1.27500556,0.0936405051,1.362998,0.10947204
47,527601368000.0,0.182660976,0.237049344,0.211064285,0.159645682,0.251020872,0.145103592
48,532486566000.0,0.659320895,0.259072908,0.340475898,0.161003312,0.532782772,0.159682566
49,537371764000.0,0.0248429461,0.267166888,-0.432119642,0.164190931,-0.698728289,0.179286152
50,542256961000.0,0.562467183,0.252123135,0.0258714882,0.154488198,1.04997313,0.169335769
51,547142159000.0,0.523244454,0.164294797,0.39774532,0.0803650844,0.503949971,0.0678086828
52,552027357000.0,0.574221528,0.276664257,0.0659220409,0.172641753,0.364904679,0.178351907
53,556912555000.0,1.0856888,0.249624566,0.952134388,0.161479889,0.356156315,0.179514368
54,561797753000.0,-0.0813898147,0.144127461,0.138988606,0.137115873,0.244937482,0.17154566
55,566682951000.0,0.676154509,0.270704393,0.439021067,0.151620625,0.603806562,0.184666311
56,571568149000.0,0.260440538,0.179791384,-0.704203009,0.107197556,-0.0801821516,0.0485186995
57,576453346000.0,1.22834525,0.269436289,0.74965229,0.157109961,1.27392479,0.140350913
58,581338544000.0,0.425710759,0.276733226,0.405156081,0.167392758,0.525816988,0.185398303
59,586223742000.0,0.678333621,0.172720409,0.275029258,0.168480986,0.565820048,0.180397264
60,591108940000.0,0.542251728,0.284862474,0.413465345,0.159851015,-0.632249586,0.183891051
61,595994138000.0,-0.00652262607,0.284354893,-0.0308616913,0.171090441,0.753752037,0.172540078
62,600879336000.0,0.677494595,0.290112006,0.502585934,0.171854504,0.688711277,0.140794388
63,605764533000.0,0.495561547,0.266182012,-0.175752984,0.156613002,0.303971592,0.199226843
64,610649731000.0,1.36631587,0.107928778,1.11515629,0.10825469,0.93102344,0.174509207
65,615534929000.0,0.272823003,0.15710312,0.357874406,0.14012261,0.50211387,0.127791224
66,620420127000.0,0.80094838,0.299071701,0.45506581,0.17654398,0.73260158,0.191308172
67,625305325000.0,0.182777282,0.309741671,-2.61927282,0.438150132,-0.330722127,0.158059125
68,630190523000.0,0.84290111,0.310932413,0.172271925,0.198275087,1.35563425,0.202273609
69,635075721000.0,0.643167197,0.234507954,0.519000259,0.0950647192,0.688917444,0.183287276
70,639960918000.0,0.717897451,0.240021132,0.171608403,0.183855326,0.575248559,0.148001617
71,644846116000.0,1.04241326,0.321599126,1.00171599,0.198233374,0.0493969676,0.198127747
72,649731314000.0,-0.0810661508,0.301050928,0.160898662,0.195419212,0.563417764,0.214072945
73,654616512000.0,0.807582829,0.296143082,0.56378946,0.204453823,0.769599022,0.215424772
74,659501710000.0,0.436188293,0.165407718,-0.491315873,0.050373297,0.176066445,0.15478479
