,freq,alpha_0deg,alpha_err_0deg,alpha_180deg,alpha_err_180deg,alpha_90deg,alpha_err_90deg
79,393162393000.0,4.2555476,0.241710698,4.31182818,0.308686389,4.30650123,0.26328762
80,395604396000.0,4.59536861,0.217669947,4.58897865,0.281570074,4.567421,0.256459815
81,398046398000.0,4.39992822,0.264045056,4.41327979,0.339496979,4.41628751,0.243290894
82,400488400000.0,4.41719637,0.249097852,4.4335648,0.318304485,4.45683237,0.270536351
83,402930403000.0,4.58850859,0.225800399,4.611496,0.327543628,4.52962325,0.259526042
84,405372405000.0,4.49470475,0.241065818,4.58985676,0.287045209,4.60245229,0.222793045
85,407814408000.0,4.62995176,0.247063875,4.50770736,0.330135736,4.61411915,0.225484191
86,410256410000.0,4.77829514,0.249344472,4.68987291,0.340984,4.74202474,0.253763085
87,412698413000.0,4.77063624,0.247657265,4.79116463,0.362627246,4.79169626,0.281585244
88,415140415000.0,4.78124935,0.24065199,4.74390206,0.323693023,4.81066371,0.253004732
89,417582418000.0,4.88889563,0.268546902,4.85008576,0.388478484,4.96106832,0.266071568
90,420024420000.0,4.97005535,0.257242037,4.80793515,0.371212273,4.85019463,0.274862239
91,422466422000.0,4.82020522,0.278213123,4.92474472,0.361180788,4.93945736,0.256260992
92,424908425000.0,5.03591884,0.212904888,5.01441624,0.31420221,5.0354834,0.248009193
93,427350427000.0,5.11445311,0.26054637,4.95232681,0.335875049,4.97579506,0.238779341
94,429792430000.0,4.94308871,0.294726383,4.91502026,0.317881633,5.01444839,0.218371764
95,432234432000.0,5.16079871,0.244992828,5.03867714,0.284923074,5.15460003,0.247050017
96,434676435000.0,5.09028902,0.294212807,5.15784243,0.277644554,5.19891334,0.277844674
97,437118437000.0,5.20703871,0.227888192,5.14257718,0.35058803,5.13241653,0.262368088
98,439560440000.0,5.26973178,0.246897207,5.28452382,0.283748979,5.32950199,0.256466669
99,442002442000.0,5.34293694,0.253828241,5.34468364,0.282177043,5.44862377,0.285198582
100,444444444000.0,5.57415752,0.240498923,5.48243643,0.260682925,5.4442798,0.275023604
101,446886447000.0,5.37514834,0.276264486,5.45777541,0.236477227,5.43757113,0.268128541
102,449328449000.0,5.54892139,0.277866129,5.44060888,0.281257705,5.51871938,0.267287636
103,451770452000.0,5.58454435,0.288524192,5.67868556,0.260917498,5.64308289,0.229567591
104,454212454000.0,5.53956245,0.257676175,5.61837199,0.294845665,5.6006154,0.290173828
105,456654457000.0,5.55862147,0.258480722,5.55722959,0.366940889,5.55872267,0.314832718
106,459096459000.0,5.58457268,0.272120894,5.69967414,0.326342709,5.62662782,0.264189948
107,461538462000.0,5.91039653,0.258041732,5.86401048,0.339195747,5.82840114,0.275160062
108,463980464000.0,5.8328786,0.309606207,5.81174183,0.325901496,5.87202795,0.30788853
109,466422466000.0,5.93700569,0.250635188,5.89775121,0.316278698,5.92026565,0.259950886
110,468864469000.0,6.21385661,0.213232833,6.17972629,0.369088172,6.15659697,0.292828302
111,471306471000.0,6.10082436,0.294814789,6.21499002,0.29991812,6.13027845,0.269976592
112,473748474000.0,6.07431143,0.278710636,6.05417095,0.282700297,5.9931596,0.249278452
113,476190476000.0,6.14157161,0.298162781,6.08329845,0.365361915,6.15134243,0.289736464
114,478632479000.0,6.13735344,0.287462929,6.23086965,0.410196361,6.23389303,0.29804213
115,481074481000.0,6.12762954,0.276248647,6.10829129,0.414934737,6.05958508,0.264437225
116,483516484000.0,6.36311548,0.259573318,6.32193111,0.360616908,6.33893989,0.257420778
117,485958486000.0,6.39746481,0.296624426,6.38587873,0.438673269,6.42411376,0.278234194
118,488400488000.0,6.33970612,0.233864483,6.36429534,0.424696629,6.28093467,0.299192482
119,490842491000.0,6.64180475,0.275289277,6.83774601,0.382659406,6.63192603,0.293770987
120,493284493000.0,6.71291887,0.311837982,6.68775957,0.251390096,6.64994144,0.293049373
121,495726496000.0,6.51228388,0.283900861,6.59714544,0.279670446,6.54005984,0.244058184
122,498168498000.0,6.79817631,0.267404245,6.82327411,0.307386827,6.78698228,0.257357672
123,500610501000.0,6.88217208,0.241364662,6.83611055,0.344379683,6.8368232,0.29467777
124,503052503000.0,6.63849054,0.286561857,6.82177035,0.374288816,6.69036159,0.250059076
125,505494505000.0,6.99709375,0.264619492,7.02609254,0.402277104,6.90467012,0.227399922
126,507936508000.0,7.04803624,0.337560942,7.18368855,0.33296895,7.05636463,0.312188654
127,510378510000.0,6.94867903,0.27093076,6.98975118,0.307147719,6.95298103,0.31495511
128,512820513000.0,7.16120502,0.24303982,7.11726787,0.295003438,7.06144629,0.280592906
129,515262515000.0,7.16443936,0.313549901,7.23844042,0.262729651,7.2059943,0.285239888
130,517704518000.0,7.18808814,0.294718895,7.28696307,0.333304496,7.23786776,0.264572436
131,520146520000.0,7.26966088,0.332543165,7.30575547,0.490727146,7.26130722,0.290186929
132,522588523000.0,7.45018149,0.304511154,7.42915182,0.660715406,7.46400994,0.319059561
133,525030525000.0,7.41748603,0.26966611,7.56551932,0.653426179,7.4137005,0.24286346
134,527472527000.0,7.39116755,0.319323362,7.50785775,0.311444561,7.37450519,0.243715081
135,529914530000.0,7.66923011,0.35022107,7.66962851,0.266111661,7.62892565,0.316489357
136,532356532000.0,7.6111323,0.251645505,7.52371465,0.324079942,7.55703343,0.280276205
137,534798535000.0,7.54984163,0.305244713,7.5703782,0.276539133,7.54758812,0.313380557
138,537240537000.0,7.92510925,0.385259916,7.86628987,0.268107046,7.80667662,0.289662938
139,539682540000.0,7.89908821,0.27186362,7.93420149,0.267207601,7.87193284,0.2623951
140,542124542000.0,7.80931317,0.373555677,7.84724925,0.317683234,7.78145047,0.276390764
141,544566545000.0,8.09526374,0.295257005,7.95765659,0.396822606,8.01680019,0.295382877
142,547008547000.0,8.15223558,0.316231436,8.15537638,0.47842664,8.19054209,0.320450403
143,549450549000.0,8.18483401,0.414092975,7.98706526,0.567819504,8.04894792,0.264703159
144,551892552000.0,8.07535735,0.270389339,8.19143379,0.397463814,8.16233157,0.271703921
145,554334554000.0,8.38500667,0.3104639,8.40169724,0.441771814,8.30586833,0.319989594
146,556776557000.0,8.4385584,0.300474673,8.42095697,0.546054317,8.32168646,0.32050661
147,559218559000.0,8.29375303,0.309633366,8.42189258,0.38618012,8.41090127,0.334212322
148,561660562000.0,8.61606596,0.307563826,8.49610988,0.527613574,8.48787231,0.281411165
149,564102564000.0,8.50867039,0.284127522,8.75982354,0.619382223,8.56362548,0.36057749
150,566544567000.0,8.84274042,0.26226644,8.69390852,0.648193944,8.77550247,0.343418402
151,568986569000.0,8.76572201,0.312963512,8.77219557,0.445623582,8.70394541,0.297412834
152,571428571000.0,8.81885405,0.312016729,8.95290809,0.539281677,8.75945897,0.258616935
153,573870574000.0,9.15028564,0.279509972,9.13640636,0.449835706,8.97468162,0.261869508
154,576312576000.0,8.99390103,0.275775371,9.24302874,0.483234079,8.99205505,0.318973105
155,578754579000.0,9.19210202,0.365129912,8.99995505,0.378669302,9.09149484,0.310440055
156,581196581000.0,9.02110593,0.269822703,9.0922963,0.319945027,9.06568677,0.337967064
157,583638584000.0,9.3603649,0.294345623,9.29808766,0.528234114,9.2325094,0.323956795
158,586080586000.0,9.42011993,0.329769761,9.48939012,0.603977014,9.34380855,0.357801165
159,588522589000.0,9.25443722,0.356688612,9.63120598,0.744743068,9.34485937,0.35280048
160,590964591000.0,9.60677337,0.318008021,9.81602252,0.484202167,9.52071349,0.322806345
161,593406593000.0,9.60323554,0.38505419,9.84206939,0.471100486,9.64881338,0.271973604
162,595848596000.0,9.71563499,0.35944367,9.75126404,0.615422097,9.70535682,0.345994463
163,598290598000.0,9.67044027,0.344752797,9.86774592,0.668610012,9.66856018,0.330573527
164,600732601000.0,9.90507683,0.454942192,10.1376621,0.549767326,9.97306869,0.40258212
165,603174603000.0,9.96585363,0.45494304,10.0915847,0.48648504,9.97620532,0.365865951
166,605616606000.0,9.98386685,0.463918913,10.067208,0.410619802,9.96694507,0.359628989
167,608058608000.0,10.1091039,0.333663867,10.2578878,0.673535857,10.1029553,0.321767838
168,610500611000.0,10.2016117,0.365520993,10.1439709,0.654576013,10.1197592,0.315746932
169,612942613000.0,10.4514817,0.421855554,10.2155555,0.685951185,10.3375608,0.334616252
170,615384615000.0,10.2520825,0.357755328,10.1953598,0.390131358,10.2168424,0.287508259
171,617826618000.0,10.5616229,0.572136369,10.2988075,0.491567151,10.4683983,0.262821998
172,620268620000.0,10.7678576,0.513494402,10.7547845,0.574118249,10.6827758,0.301575751
173,622710623000.0,10.7042776,0.427618711,10.789086,0.54808021,10.6266957,0.374846671
174,625152625000.0,10.833132,0.493278575,10.9127386,0.591390906,10.63789,0.367449358
175,627594628000.0,10.8652712,0.618717559,10.9259569,0.55231946,10.7438124,0.326459976
176,630036630000.0,10.9915396,0.544113329,10.7487631,1.29665477,10.9816942,0.407562777
177,632478632000.0,11.0320658,0.526486404,10.9135621,1.04722496,10.8599066,0.387566787
178,634920635000.0,11.0607265,0.39524443,11.2744473,0.760053436,11.1786653,0.343913891
179,637362637000.0,11.3143464,0.512940233,11.5889273,0.814697517,11.2326942,0.356341921
180,639804640000.0,11.5062979,0.654802973,11.5544096,0.703776828,11.2843604,0.371537376
181,642246642000.0,11.2668823,0.488165813,11.4275711,0.719609739,11.4840229,0.371093775
182,644688645000.0,11.6829081,0.65755288,11.5290055,0.730880011,11.4737111,0.422802916
183,647130647000.0,11.5656562,0.386133888,11.7171214,0.781864669,11.8027447,0.409049466
184,649572650000.0,11.6348065,0.430046814,11.7760888,0.802030692,11.6572267,0.351872296
185,652014652000.0,11.9587901,0.495505838,12.1484739,0.646023321,11.817268,0.420329761
186,654456654000.0,11.6769308,0.542000567,12.1821926,0.794820287,11.9385019,0.441428043
187,656898657000.0,12.2626566,0.60932183,12.1850294,0.752953437,11.9611203,0.425241385
188,659340659000.0,12.0704087,0.380039991,12.2955523,0.777700545,12.1405626,0.512618687
189,661782662000.0,12.1670967,0.39162035,12.2689455,1.13776316,12.1106364,0.371489533
190,664224664000.0,12.5216274,0.559495307,12.4798816,1.18370033,12.2905369,0.359602994
191,666666667000.0,12.4406417,0.559105201,12.4647855,1.30136692,12.4143867,0.399428491
192,669108669000.0,12.7105437,0.571735562,12.675084,1.51454842,12.410119,0.401388858
193,671550672000.0,12.4997277,0.644462845,12.9742688,1.61684435,12.4536904,0.395035243
194,673992674000.0,12.925924,0.492754041,13.1755134,1.55230068,12.879638,0.557413954
195,676434676000.0,12.8565161,0.632326149,12.8877349,1.05673948,12.7623195,0.507084065
196,678876679000.0,12.8778344,0.427056808,12.8107726,0.753236755,12.8551369,0.419452907
197,681318681000.0,13.1159949,0.534097763,13.2196615,0.732813366,13.1953471,0.417777142
198,683760684000.0,13.222974,0.70082562,13.2838,0.703723506,13.0840946,0.440142552
199,686202686000.0,13.3711685,0.522082826,13.6320373,1.64811798,13.5366995,0.553099102
200,688644689000.0,13.3455418,0.65400442,13.7821279,1.95083678,13.4254251,0.475010356
201,691086691000.0,13.7725596,0.775183492,13.6707821,2.16357074,13.6342315,0.467097192
202,693528694000.0,13.6956565,0.580180408,13.2319183,2.04036539,13.867819,0.611171411
203,695970696000.0,14.0260414,0.992980648,13.3602675,1.60442761,13.834994,0.515676558
204,698412698000.0,14.0114639,1.0228714,14.1185099,0.610162483,14.2284534,0.590286258
205,700854701000.0,14.0335611,0.562173152,14.3440655,1.13283711,14.0834256,0.59399847
206,703296703000.0,14.4318309,0.711423354,14.4246143,1.18445115,14.3198375,0.489045404
207,705738706000.0,14.509335,0.816267834,14.0916781,1.33391488,14.5169814,0.716877567
208,708180708000.0,14.6752604,0.777329474,14.4361367,1.26431323,14.4699937,0.629654499
209,710622711000.0,14.5227236,0.955696378,14.3306392,1.52893542,14.5720705,0.562023144
210,713064713000.0,14.9402166,1.06923542,14.4818413,1.3618862,14.690852,0.596879075
211,715506716000.0,14.7425643,0.841030899,15.3298119,1.36996705,14.7344442,0.622269895
212,717948718000.0,14.835994,1.12715346,14.9568249,1.69807491,14.8362422,0.60625104
213,720390720000.0,15.1261813,1.17247346,15.2051104,1.29029192,15.0715923,0.60172384
214,722832723000.0,15.3517159,1.25897076,15.0198576,2.39743198,15.2131502,0.726490084
215,725274725000.0,15.5909689,1.59751785,15.21788,1.94991406,15.3274171,0.661305055
216,727716728000.0,15.3532572,1.87935955,15.2196485,2.85874121,15.325619,0.596917612
217,730158730000.0,15.6218628,1.86389502,15.3501094,2.60508678,15.7591245,0.737980628
218,732600733000.0,15.6929231,1.5136453,16.2938032,3.29613056,15.5948945,0.630466989
219,735042735000.0,16.2383811,1.46391215,16.7159851,2.77563868,15.9068607,1.09853977
220,737484737000.0,16.1083744,1.65334877,16.6374506,1.83121283,16.2513355,0.817784708
221,739926740000.0,16.7984294,2.311748,16.077604,1.96443233,16.0948897,0.89046152
222,742368742000.0,16.627749,1.79539728,17.0170963,3.2781387,16.6043496,0.993450523
223,744810745000.0,16.4324644,1.83415928,17.1240567,2.85135617,16.3196009,0.987168248
224,747252747000.0,17.2193896,2.03088059,17.2126611,3.08310445,16.6898586,1.09495222
225,749694750000.0,16.5615395,1.43534892,18.735071,6.09965959,16.5959744,0.729648401
226,752136752000.0,17.3987813,2.08137419,17.9493852,3.79170327,16.5632139,0.894580676
227,754578755000.0,16.8057553,1.68156835,17.3561858,2.46236246,16.9812076,1.15702193
228,757020757000.0,17.409056,1.20769382,15.8842347,2.38324278,16.9922468,1.39919077
229,759462759000.0,17.5713571,2.30353526,16.2913441,3.1887732,17.4026879,0.940514989
230,761904762000.0,17.1715039,1.76016165,18.067225,3.92314372,16.9532104,1.0424281
231,764346764000.0,17.893232,2.07036318,17.9658381,2.99016241,17.3810015,1.13735931
232,766788767000.0,16.6920534,1.46273199,17.8135494,2.6733255,17.3713625,0.848900398
233,769230769000.0,17.6803263,2.35230531,17.3161283,2.39602063,17.7885431,1.00268003
234,771672772000.0,17.2634439,2.74766543,16.8140625,2.26395612,17.9977631,1.48075801
235,774114774000.0,17.6390725,1.65851953,16.9089705,3.16114252,17.4779274,1.10905693
236,776556777000.0,17.6074067,2.00317281,18.8279847,3.84138921,18.4192731,0.876922562
237,778998779000.0,17.5824524,2.07442976,19.2874234,4.18829233,18.300766,1.10204793
238,781440781000.0,18.3436509,2.8595191,18.6866345,6.29421859,18.3569436,1.71134268
239,783882784000.0,17.7398549,3.49245972,17.3678043,4.16008775,18.6840462,1.46324925
240,786324786000.0,19.5878651,5.16083018,17.3158323,3.61789677,19.1167672,1.4625379
241,788766789000.0,18.3169603,4.76802437,18.9937015,4.27048027,18.9915598,1.77779761
242,791208791000.0,19.6495537,5.51166869,18.2220979,3.93874157,18.9702747,1.58831262
243,793650794000.0,21.076409,4.83173476,19.4874238,3.62807506,18.9292748,2.09336566
244,796092796000.0,20.1662614,3.55775144,20.5802572,6.68214529,19.0631609,1.95703995
245,798534799000.0,20.1578198,4.84125647,19.1877496,5.86465789,19.9677431,2.24067619
246,800976801000.0,18.4676117,3.07720732,18.1452635,4.17317285,18.912083,1.36331698
