,freq,alpha_0deg,alpha_err_0deg,alpha_180deg,alpha_err_180deg,alpha_90deg,alpha_err_90deg
97,771861260000.0,1.08407368,0.155223315,1.03313052,0.184179926,1.01071334,0.25928025
98,776746458000.0,0.663352801,0.160080531,1.17863641,0.191930607,1.21186639,0.132078232
99,781631656000.0,1.8657657,0.132597413,1.90339925,0.216607233,1.32138863,0.255337504
100,786516854000.0,0.865387923,0.118562067,0.406489294,0.220526971,-3.29455409,0.529291072
101,791402052000.0,1.06527933,0.16562534,1.21532175,0.213957353,1.21293083,0.18901552
102,796287250000.0,0.625277219,0.148820328,1.20891139,0.1540563,1.0757055,0.240565877
103,801172447000.0,-3.3559433,0.416825233,1.01447345,0.0755138773,1.89208423,0.109905008
104,806057645000.0,1.07876674,0.166409769,0.92432662,0.226109164,0.841447045,0.259414649
105,810942843000.0,0.876549468,0.15494842,1.26899131,0.231576942,1.28957106,0.271670456
106,815828041000.0,1.6863746,0.165887325,1.76174521,0.212480324,1.00357314,0.186278975
107,820713239000.0,0.764294198,0.17719066,-3.33198952,0.232747854,-3.43779558,0.649618173
108,825598437000.0,1.13092485,0.0810249518,1.20303127,0.0852185455,1.16949665,0.196254667
109,830483635000.0,0.544634406,0.151382231,1.25839023,0.238799788,1.24529071,0.284166974
110,835368832000.0,1.54728308,0.146897594,1.61465497,0.23887434,1.8088072,0.276981758
111,840254030000.0,1.08610087,0.172059419,0.805796118,0.189634628,-3.51964785,0.433096959
112,845139228000.0,1.04796395,0.174946471,1.33921985,0.237773412,1.36037379,0.229085604
113,850024426000.0,1.44178014,0.0732514912,1.63339621,0.105420523,1.12806235,0.166538106
114,854909624000.0,-3.58103706,0.171463154,0.314113254,0.221335373,1.82282327,0.26753761
115,859794822000.0,1.21284477,0.160609438,1.19066882,0.24712737,1.14240939,0.268138387
116,864680020000.0,0.818308404,0.174599535,1.39857627,0.188883278,1.39910375,0.20165473
117,869565217000.0,1.87883714,0.180263327,1.95620938,0.232969456,1.5882124,0.234767413
118,874450415000.0,1.07214239,0.122535714,0.629867627,0.226980534,-3.46682216,0.290992715
119,879335613000.0,1.2148526,0.177959594,1.40786882,0.245388887,1.38821264,0.277794588
120,884220811000.0,1.12643306,0.166788089,1.59795662,0.256300174,1.32454196,0.288872089
121,889106009000.0,-3.42716486,0.185591795,0.890952678,0.219560649,2.02909038,0.275623224
122,893991207000.0,1.2515859,0.169171675,1.11658798,0.172340489,0.997372159,0.0701722495
123,898876404000.0,1.0620594,0.0625755519,1.50859495,0.202195584,1.47959218,0.289250614
