,freq,ref_ind_0deg,ref_ind_err_0deg,ref_ind_180deg,ref_ind_err_180deg,ref_ind_90deg,ref_ind_err_90deg
0,297997069000.0,3.1355296240000006,0.00107197413,3.13860806,0.000528535686,3.1290786299999995,0.00267528315
1,302882267000.0,3.13654789,0.00117084756,3.139849276,0.000563301016,3.130139347,0.00266089441
2,307767465000.0,3.1365231540000003,0.00144158122,3.1396989570000002,0.000708204201,3.1296087330000004,0.00356521646
3,312652662000.0,3.1364130470000005,0.00109090307,3.1395864930000004,0.000600301013,3.129551859,0.00286429354
4,317537860000.0,3.1375445120000003,0.00115929018,3.1409949230000005,0.000638209174,3.1299935349999997,0.00356523604
5,322423058000.0,3.137276347,0.00104626906,3.140796678,0.000541036788,3.1291303729999997,0.00270066356
6,327308256000.0,3.1370860229999997,0.00137371387,3.1406084110000005,0.000641992459,3.1289643330000003,0.00281885005
7,332193454000.0,3.137423143,0.00114762971,3.141499726,0.000531160022,3.128978928,0.00324865455
8,337078652000.0,3.1361053610000003,0.0010189734,3.1402284670000005,0.000586127047,3.1277380580000007,0.00268835946
9,341963850000.0,3.136135144,0.00110954611,3.140228123,0.00054703977,3.127905896,0.00309298755
10,346849047000.0,3.136154759,0.00108970101,3.1402735369999997,0.000522832678,3.127800502,0.00273282251
11,351734245000.0,3.135064058,0.00129872772,3.139174582,0.000651183893,3.1271716320000005,0.00275014505
12,356619443000.0,3.135019484,0.00104584422,3.1390680219999996,0.00052999772,3.12728465,0.00326330581
13,361504641000.0,3.134974445,0.00121639922,3.1390286,0.000648098441,3.127174802,0.00358397928
14,366389839000.0,3.134141211,0.00102374094,3.1381062990000004,0.00053778347,3.127467257,0.00296753717
15,371275037000.0,3.1345258670000002,0.00111085986,3.1383044030000002,0.000542899956,3.1279280990000005,0.0027580664
16,376160234000.0,3.134438653,0.00115756066,3.138217569,0.000593821037,3.127794997,0.00354763278
17,381045432000.0,3.1347745080000005,0.00104425338,3.1382012230000003,0.000529279786,3.128601074,0.0029588528
18,385930630000.0,3.135131465,0.0011503169,3.1383793000000004,0.000626630502,3.1285761610000002,0.00343876962
19,390815828000.0,3.1350357890000002,0.0010437556,3.138276159,0.000532350827,3.1284894230000004,0.0026721294
20,395701026000.0,3.135874664,0.00120236386,3.139304094,0.000576510632,3.129251747,0.00264355603
21,400586224000.0,3.1360764000000003,0.00129766112,3.1394138160000002,0.00062604295,3.128793376,0.0036972597
22,405471422000.0,3.1359766680000005,0.00122915702,3.13930593,0.00067403807,3.128726679,0.00326094683
23,410356619000.0,3.1366945720000006,0.00112060012,3.1403047490000007,0.000591797771,3.1288514989999996,0.00305137188
24,415241817000.0,3.136469271,0.00101244393,3.140078538,0.000540331233,3.128131978,0.00268944149
25,420127015000.0,3.136401454,0.00122727337,3.1399912420000007,0.000633074807,3.128150535,0.00302356433
26,425012213000.0,3.137150579,0.00102273879,3.1408095990000007,0.000533692369,3.128196751,0.00281156683
27,429897411000.0,3.1363531799999995,0.00107648536,3.140085576,0.000625254018,3.127419675,0.00287010539
28,434782609000.0,3.136336532,0.00106614954,3.140026783,0.000525788353,3.127569124,0.00287786534
29,439667807000.0,3.1363622189999996,0.00109564462,3.1400695699999996,0.000529583813,3.12754198,0.00272953734
30,444553004000.0,3.1355392359999996,0.00133666871,3.1392613509999996,0.000647661173,3.1272958419999997,0.0029932374
31,449438202000.0,3.1356218429999996,0.00106648504,3.1392625769999993,0.000568862529,3.1275833239999997,0.00295185308
32,454323400000.0,3.135620195999999,0.00126628456,3.1392740389999996,0.000605668145,3.127541151,0.00373009682
33,459208598000.0,3.1351395579999997,0.00106708044,3.138726808,0.00051340579,3.1280302979999997,0.00272208062
34,464093796000.0,3.1352938089999998,0.00113033324,3.1387454679999998,0.000532823792,3.128248958,0.00270227729
35,468978994000.0,3.1352121859999995,0.00432004111,3.138671884,0.000526616197,3.1281438140000004,0.00322797847
36,473864191000.0,3.1350139150000005,0.00106436793,3.1386258540000003,0.000556919935,3.1287893860000002,0.00275606557
37,478749389000.0,3.1353623080000004,0.00126054422,3.138780487,0.000603839897,3.128818846,0.00375336662
38,483634587000.0,3.135294376,0.00100729064,3.138714625,0.000529551602,3.1287404580000002,0.00285684269
39,488519785000.0,3.1358944080000004,0.00116355259,3.1395452419999996,0.000546747276,3.12917695,0.00272923573
40,493404983000.0,3.136056989,0.00106822653,3.139581909,0.000528917774,3.128759799,0.00343407385
41,498290181000.0,3.135997164,0.001404318,3.139513902,0.000670472208,3.128727388,0.00348627677
42,503175379000.0,3.135812791,0.00113544374,3.14045318,0.000520457372,3.128837976,0.00299641973
43,508060576000.0,3.135161288,0.00102031656,3.140300502,0.000515574882,3.128264361,0.00266780574
44,512945774000.0,3.1351105070000003,0.00103041041,3.1402351299999998,0.000518065215,3.12827033,0.00289555939
45,517830972000.0,3.1357562890000006,0.00114447107,3.140136178,0.000599356518,3.128274471,0.00263253221
46,522716170000.0,3.135406757,0.00128617686,3.1391939900000003,0.000693817845,3.1278607440000004,0.00329402602
47,527601368000.0,3.135413162,0.000992612517,3.1391629160000005,0.000537974535,3.1280020230000005,0.00272092713
48,532486566000.0,3.1354652849999995,0.00101635717,3.140113418,0.000506605495,3.127982689,0.0029574787
49,537371764000.0,3.13495354,0.00114813042,3.1395829010000003,0.00055169243,3.1280059620000005,0.00300870796
50,542256961000.0,3.134979471,0.00127953949,3.139548311,0.000678553315,3.1282100830000004,0.00269052413
51,547142159000.0,3.134994016,0.00370787734,3.1395778620000003,0.000510573719,3.1281902370000005,0.00351383396
