,freq,ref_ind_0deg,ref_ind_err_0deg,ref_ind_180deg,ref_ind_err_180deg,ref_ind_90deg,ref_ind_err_90deg
0,297997069000.0,3.14071893,0.00145286896,3.12322039,0.00101539168,3.12022205,0.00170890376
1,302882267000.0,3.14140112,0.00139278007,3.12384731,0.00114102633,3.12084352,0.00181782669
2,307767465000.0,3.14150446,0.00134300554,3.12396486,0.00101201048,3.12089767,0.00151721266
3,312652662000.0,3.14077462,0.00156707436,3.12327578,0.00124161693,3.12022175,0.00213916794
4,317537860000.0,3.14001869,0.00143924438,3.12255261,0.00114681197,3.11962484,0.00176232981
5,322423058000.0,3.14030602,0.0014504338,3.1228348,0.00100872971,3.11998457,0.00165058825
6,327308256000.0,3.1410086,0.00178220042,3.12351573,0.00136308685,3.12065489,0.0020021667
7,332193454000.0,3.14143283,0.00137773277,3.12394331,0.000998384413,3.1210441,0.00148871139
8,337078652000.0,3.14121288,0.00184243289,3.12371373,0.0010996161,3.12086783,0.00170780244
9,341963850000.0,3.14060292,0.00176057609,3.12306453,0.00133240355,3.12039276,0.00173364769
10,346849047000.0,3.14055842,0.00140131524,3.12300593,0.00100221675,3.12040672,0.00156454582
11,351734245000.0,3.14092218,0.0018642436,3.12338505,0.0011406993,3.12072056,0.00162355119
12,356619443000.0,3.14113792,0.00143499318,3.12364477,0.00101328553,3.12085944,0.00158312567
13,361504641000.0,3.14093007,0.00152574527,3.12347315,0.00106328051,3.12057209,0.00166502451
14,366389839000.0,3.14044681,0.00171340144,3.12299018,0.00117771764,3.12003323,0.00156051802
15,371275037000.0,3.14034649,0.00130635389,3.12286685,0.00103566731,3.11993263,0.0019346422
16,376160234000.0,3.14062311,0.00146068117,3.12312547,0.000996019853,3.12024442,0.00158651399
17,381045432000.0,3.14079843,0.00136923314,3.12331553,0.0010054137,3.12047561,0.00161231777
18,385930630000.0,3.14061744,0.00142720449,3.12316252,0.00131509071,3.1203336,0.00209877785
19,390815828000.0,3.14019979,0.00137126254,3.12276783,0.00101913244,3.11988904,0.0015522482
20,395701026000.0,3.14002939,0.00149981793,3.12260551,0.00103754065,3.11965449,0.00186057039
21,400586224000.0,3.1402187,0.00147444134,3.12279007,0.00128208735,3.11982134,0.00179711537
22,405471422000.0,3.14046293,0.00133624037,3.12303914,0.000983202944,3.12009871,0.00149903232
23,410356619000.0,3.14052223,0.00185636746,3.12309455,0.00125960034,3.12018321,0.00189784177
24,415241817000.0,3.140378,0.00148974831,3.12292796,0.00112927226,3.11999128,0.0015573679
25,420127015000.0,3.14027346,0.00160146474,3.12281335,0.000987311061,3.11981139,0.00153171904
26,425012213000.0,3.14035838,0.00183249512,3.12291502,0.00128246451,3.11989102,0.0016115517
27,429897411000.0,3.14051473,0.00135765189,3.12311001,0.000987515679,3.12013103,0.00166736144
28,434782609000.0,3.14057603,0.0018073145,3.12318937,0.00100939566,3.12028559,0.00153268233
29,439667807000.0,3.14048176,0.00168064708,3.12305432,0.00117451142,3.1201837,0.00155596076
30,444553004000.0,3.14034124,0.00137528258,3.12285505,0.00107803626,3.11996567,0.00191159505
31,449438202000.0,3.14027577,0.00168186764,3.12277477,0.00100835472,3.11989273,0.00149390955
32,454323400000.0,3.14029917,0.00135369625,3.12284928,0.00099063364,3.12002919,0.00184936919
33,459208598000.0,3.14037271,0.00141181107,3.12300308,0.00119966966,3.12025088,0.00190055483
34,464093796000.0,3.14043042,0.00147680414,3.12308718,0.00103364189,3.12034346,0.00157075405
35,468978994000.0,3.14042376,0.00137269048,3.12303064,0.00112009379,3.12025776,0.00210940102
36,473864191000.0,3.14037839,0.00132551481,3.1229182,0.00109181938,3.12017207,0.00162087024
37,478749389000.0,3.14035038,0.00135649408,3.12285706,0.000978123966,3.1202145,0.00159374361
38,483634587000.0,3.14037594,0.00160756157,3.12288848,0.00136599706,3.12034672,0.00199222992
39,488519785000.0,3.1404282,0.0013415511,3.12294063,0.00100485037,3.12040431,0.00152386367
40,493404983000.0,3.14041893,0.00166541286,3.12289589,0.0009971437,3.12029123,0.00163233395
41,498290181000.0,3.14032358,0.00161630737,3.12275404,0.00130185997,3.12011825,0.00157132366
42,503175379000.0,3.14023097,0.00137988931,3.12263699,0.000983863426,3.12004682,0.00159728968
43,508060576000.0,3.14024919,0.00192926848,3.12265968,0.00112070806,3.12012165,0.00157759082
44,512945774000.0,3.14038043,0.00151041233,3.12279018,0.0010820375,3.12023928,0.00163050133
45,517830972000.0,3.14049677,0.00159216588,3.12288278,0.00101468018,3.12027556,0.00168798012
46,522716170000.0,3.140498,0.00179926653,3.12286279,0.0011283446,3.12023436,0.00149545076
47,527601368000.0,3.14043461,0.0013311639,3.12280468,0.00100490771,3.1202193,0.00200327323
48,532486566000.0,3.14043885,0.00165295693,3.12283242,0.00103105427,3.12029327,0.00165046079
49,537371764000.0,3.14054474,0.00149275466,3.1229339,0.00103839945,3.12038868,0.00164916427
50,542256961000.0,3.14064147,0.00131681819,3.12298556,0.00121064471,3.12040688,0.00208730476
51,547142159000.0,3.14063482,0.00143151851,3.12293592,0.000976593792,3.12035079,0.00149876285
52,552027357000.0,3.14056563,0.00137779622,3.12287496,0.00100043492,3.12031813,0.00183174372
53,556912555000.0,3.14057268,0.00139427956,3.1229453,0.00134317719,3.1203964,0.00179294517
54,561797753000.0,3.1407084,0.00133505633,3.12312637,0.000982318624,3.12054186,0.00150664154
55,566682951000.0,3.14085742,0.00158610291,3.12325892,0.00115989299,3.12064526,0.00181510748
56,571568149000.0,3.14091009,0.00132389194,3.12326546,0.00114495449,3.12067685,0.00149493784
57,576453346000.0,3.14088581,0.00148992799,3.12321959,0.000980687553,3.12068941,0.0015231058
58,581338544000.0,3.14089625,0.00178860035,3.12326431,0.00131348076,3.1207378,0.00162244729
59,586223742000.0,3.14097528,0.00136744701,3.12339142,0.000982623416,3.12079197,0.00171543972
60,591108940000.0,3.14101621,0.00182530205,3.12344934,0.000963123462,3.12078525,0.00150982796
61,595994138000.0,3.14094456,0.0016428808,3.1233686,0.00117354474,3.12071673,0.00154131629
62,600879336000.0,3.14082874,0.00142737361,3.12324348,0.00105427858,3.12065791,0.00196729748
63,605764533000.0,3.14083349,0.00187954694,3.1232564,0.00101293066,3.12069492,0.00151963445
64,610649731000.0,3.14100995,0.00140680738,3.12343067,0.000993106298,3.12081959,0.00188753885
65,615534929000.0,3.14120497,0.00149040793,3.12359921,0.00113694785,3.12093756,0.00185756484
66,620420127000.0,3.14127397,0.00155241822,3.12364218,0.00100129184,3.1209897,0.00152937532
67,625305325000.0,3.1412266,0.00129441298,3.12359463,0.00108515095,3.12098544,0.00209027713
68,630190523000.0,3.1412025,0.0014544761,3.12360197,0.0011336796,3.12097493,0.00159855217
69,635075721000.0,3.1412885,0.00136895456,3.12371126,0.000977885721,3.12098845,0.00158145172
70,639960918000.0,3.14140046,0.00139720875,3.12381236,0.00130195861,3.1210108,0.00183715135
71,644846116000.0,3.14143402,0.00129274856,3.12381439,0.000988143723,3.12103065,0.00151325815
72,649731314000.0,3.14139766,0.00157616764,3.1237466,0.00100065963,3.12106786,0.00158898156
73,654616512000.0,3.14141127,0.0014950822,3.1237437,0.00134344431,3.12115031,0.00153792311
74,659501710000.0,3.1415557,0.00139937079,3.12386961,0.000971494575,3.12126882,0.00166238629
75,664386908000.0,3.14175642,0.00183099476,3.12403627,0.00110596837,3.12138849,0.00151869087
76,669272106000.0,3.14190395,0.00139343096,3.12414582,0.00106984319,3.12149088,0.0017382882
77,674157303000.0,3.14196552,0.00166897327,3.12417985,0.00101410871,3.12157305,0.00171587565
78,679042501000.0,3.14199413,0.00183453572,3.12420389,0.00116733774,3.12163592,0.00154040537
79,683927699000.0,3.14204789,0.00136635294,3.12426782,0.000973138602,3.12168661,0.00208020452
80,688812897000.0,3.14210543,0.00180743491,3.12433605,0.000988102722,3.12173705,0.0015763123
81,693698095000.0,3.14212027,0.0015042282,3.12436238,0.00103197639,3.12179243,0.00169189899
82,698583293000.0,3.14209688,0.00139294628,3.12435468,0.00120625615,3.12184174,0.00204885331
83,703468490000.0,3.1421029,0.00166513145,3.12437479,0.000982825535,3.12186598,0.00151659801
84,708353688000.0,3.14218035,0.00131925225,3.12444766,0.000974428918,3.12187159,0.00185615006
85,713238886000.0,3.14227148,0.00138233799,3.12452063,0.0012760665,3.12188471,0.00164859931
86,718124084000.0,3.14229924,0.00136012236,3.12453987,0.000969053156,3.12191075,0.00149742201
87,723009282000.0,3.14224893,0.001440102,3.12450621,0.00116911355,3.12192638,0.00177015288
88,727894480000.0,3.14219501,0.0013401182,3.12448311,0.00118096404,3.12190373,0.00153396986
89,732779678000.0,3.1422113,0.00143630162,3.12450337,0.000961941359,3.12185223,0.00151720924
90,737664875000.0,3.14225319,0.00154694628,3.1245158,0.00128850938,3.12180226,0.00152777693
91,742550073000.0,3.14223738,0.00128845692,3.12447124,0.000983828135,3.12176269,0.00182746338
92,747435271000.0,3.14214791,0.00177880662,3.12439145,0.000983828293,3.12172987,0.00154281394
93,752320469000.0,3.1420682,0.00156667172,3.12436159,0.00123295396,3.1217103,0.00164103487
94,757205667000.0,3.14208625,0.00145991885,3.12440721,0.000996149733,3.12171274,0.00198976618
95,762090865000.0,3.14216175,0.00187982721,3.12445232,0.000991578552,3.12172401,0.00150056722
96,766976063000.0,3.14220219,0.00137897419,3.12443293,0.00100182885,3.12171952,0.00195019915
97,771861260000.0,3.14217835,0.00164514785,3.124372,0.00114469085,3.12169103,0.0018253654
98,776746458000.0,3.14214895,0.00171071706,3.12435776,0.00102930483,3.12166546,0.00154572088
99,781631656000.0,3.1421758,0.00130360052,3.12441244,0.00102815306,3.12167639,0.00205183731
100,786516854000.0,3.14222667,0.00162527932,3.1244633,0.0011066075,3.12171738,0.00152608233
101,791402052000.0,3.14224013,0.00138706429,3.12445788,0.000982153354,3.12175978,0.00157385032
102,796287250000.0,3.14221842,0.00135635842,3.12443184,0.00130217088,3.12178823,0.00178033438
103,801172447000.0,3.14223742,0.00145354968,3.12446995,0.00101406601,3.12181659,0.00154442789
104,806057645000.0,3.14234136,0.00138449583,3.1245746,0.000970403637,3.12186613,0.00156738693
105,810942843000.0,3.14246485,0.00135170052,3.12466033,0.00133917619,3.12192839,0.00150262139
106,815828041000.0,3.14252586,0.0013373606,3.12467103,0.000974663453,3.12197654,0.00170122287
