,freq,E1 eccentricity,E2 eccentricity
194,1245725450000,0.9278791916,0.9126614175
195,1250610650000,0.9281699944,0.9125461698
196,1255495850000,0.9284291176,0.9124827336
197,1260381050000,0.9286447863,0.9124924637
198,1265266240000,0.9288162642,0.9125872156
199,1270151440000,0.9289553323,0.9127656169
200,1275036640000,0.9290848568,0.9130122383
201,1279921840000,0.9292340896,0.9133004963
202,1284807030000,0.9294311506,0.9135992006
203,1289692230000,0.9296947486,0.9138812715
204,1294577430000,0.9300282427,0.9141318043
205,1299462630000,0.930418955,0.914352798
206,1304347830000,0.9308431316,0.914562695
207,1309233020000,0.9312746113,0.9147908576
208,1314118220000,0.931693738,0.915068419
209,1319003420000,0.9320935655,0.9154181799
210,1323888620000,0.9324816719,0.9158467426
211,1328773820000,0.9328771632,0.9163417568
212,1333659010000,0.9333036497,0.9168757171
213,1338544210000,0.9337804196,0.9174153927
214,1343429410000,0.9343153538,0.9179335722
215,1348314610000,0.9349027908,0.9184183368
216,1353199800000,0.9355274116,0.9188760986
217,1358085000000,0.9361720653,0.9193273535
218,1362970200000,0.9368254562,0.9197970374
219,1367855400000,0.9374868419,0.9203039628
220,1372740600000,0.9381662628,0.9208531106
221,1377625790000,0.9388808475,0.9214331625
222,1382510990000,0.939648561,0.9220194745
223,1387396190000,0.9404809898,0.9225810161
224,1392281390000,0.9413774842,0.9230893975
225,1397166590000,0.9423230138,0.9235276242
226,1402051780000,0.9432915046,0.9238959756
227,1406936980000,0.9442544136,0.9242125206
228,1411822180000,0.9451916764,0.9245073501
229,1416707380000,0.9461001501,0.9248122603
230,1421592570000,0.9469955308,0.925150066
231,1426477770000,0.9479067171,0.9255278377
232,1431362970000,0.9488649874,0.925936352
233,1436248170000,0.9498920639,0.9263553717
234,1441133370000,0.9509913345,0.9267624883
235,1446018560000,0.9521456772,0.9271421406
236,1450903760000,0.9533233543,0.9274908529
237,1455788960000,0.9544912992,0.9278156196
238,1460674160000,0.9556313333,0.9281250026
239,1465559360000,0.9567524914,0.9284168348
240,1470444550000,0.9578927643,0.9286692734
241,1475329750000,0.959107757,0.9288408879
242,1480214950000,0.9604495411,0.9288809494
243,1485100150000,0.9619433511,0.9287465414
244,1489985340000,0.9635713553,0.9284208383
245,1494870540000,0.9652714148,0.9279261439
246,1499755740000,0.96695372,0.9273251672
247,1504640940000,0.9685308276,0.9267063539
248,1509526140000,0.9699500277,0.9261559819
249,1514411330000,0.9712137391,0.9257286829
250,1519296530000,0.9723792728,0.925430859
251,1524181730000,0.9735383946,0.9252242091
